tCustomerCode,tCompanyCode,tCompany,tAyalaCode,tCustomerType,tCompanyName,tLastname,tFirstname,tMiddlename,tSuffix,tNickname,tCivilStatus,tTitle,tPrimaryAddress,tMobile,tLandline,tEmail,tGender,tTin,dBirthdate,tCustomerClassification,tServiceClassification,tTenure,dTenure,tFacebookAccount,iTotalPurchase,iTotalReceivables,tAssignedSE,tRecentSA,iCreditTerms,tContactPerson,tNatureofBusiness,tLastUpdate,bARC,tARCSubsidiary,tARCNumber,dARCValidity,bPotential
134895,IADI,IADI,141804,I,,JOHNSON,MURILLO,BROWNING,,,,,PASONG TAMO QUEZON CITY,9170000096,7780096,@YAHOO.COM,M,,01/01/1900,Regular,E,01/05/2000,05/06/2013,,15110.45,15110.45,,,,,,,0,,,,
134896,IADI,IADI,141805,I,,WOODS,ENGLISH,SAVAGE,,,MARRIED,,BAGUMBAYAN QUEZON CITY,9170000097,7780097,@YAHOO.COM,M,,01/01/1900,Regular,E,01/05/2000,22/07/2013,,44593.79,51083.71,,,,ADRIAN,,,0,,,,
134897,IADI,IADI,131772,C,KIRKVILLANUEVA CORPORATION,,,,,,,,PASIG EXCHANGE RD. ORTIGAS CENTER,9170000098,7780098,@YAHOO.COM, ,,01/01/1900,,E,01/05/2000,05/06/2013,,,,,,,NORMA CABRERA,"Wholesale & Retail, Trading",06/05/2013,0,,,,
134898,IADI,IADI,131772,C,AUSTINARCHER CORPORATION,,,,,,,,PARANAQUE METRO MANILA BETTER LIVING SUBDIVISION,9170000099,7780099,@YAHOO.COM, ,,01/01/1900,,E,01/05/2000,05/06/2013,,,,,,,NORMA CABRERA,"Wholesale & Retail, Trading",06/05/2013,0,,,,
134899,IADI,IADI,141806,I,,HANNA,HOBBS,LOGAN,,,MARRIED,,NULL,9170000100,7780100,@YAHOO.COM,M,,01/01/1900,Regular,E,01/05/2000,05/06/2013,,7839.27,7839.27,,,,,,,0,,,,
134900,IADI,IADI,,C,PORTERWOODWARD CORPORATION,,,,,,,,NULL,9170000101,7780101,@YAHOO.COM, ,,01/01/1900,,E,01/05/2000,05/06/2013,,,50000,"DELA PUNTA, NINO D",,,jerome moral,Health & Social Work,06/05/2013,0,,,,
134901,IADI,IADI,141807,I,,HOOD,BELTRAN,BARRON,,,,,NULL,9170000102,7780102,@YAHOO.COM,M,,01/01/1900,Regular,E,01/05/2000,05/06/2013,,509,509,,,,,,,0,,,,
134902,IADI,IADI,141808,I,,FOWLER,RYAN,MITCHELL,,,MARRIED,MRS.,NULL,9170000103,7780103,@YAHOO.COM,F,,01/01/1900,Regular,E,01/05/2000,05/06/2013,,,,"AREZA, DESIREE T",,,,,06/05/2013,0,,,,
134903,IADI,IADI,141809,I,,HIGGINS,LARSON,LEVY,,,MARRIED,,QUEZON CITY GSIS VILLAGE,9170000104,7780104,@YAHOO.COM,F,,01/01/1900,Regular,E,01/05/2000,05/06/2013,,5622,5622,,,,,,,0,,,,
134904,IADI,IADI,141810,I,,HOGAN,KIDD,MADDEN,,,MARRIED,,PLAINVIEW MANDALUYONG CITY,9170000105,7780105,@YAHOO.COM,F,,01/01/1900,Regular,E,01/05/2000,05/06/2013,,6502.5,6502.5,,,,,,,0,,,,
134905,IADI,IADI,141811,I,,BARBER,#N/A,MATTHEWS,,HEN,MARRIED,,CANIOGAN PASIG CITY,9170000106,7780106,F_0@YAHOO.COM@YAHOO.COM,M,,01/01/1900,Regular,E,01/05/2000,07/06/2013,,918188.75,244910.75,"ALFONSO, EMELIA S",,,,,06/05/2013,0,,,,
48790,IADI,IADI,141819,I,,HAMMOND,CHAVEZ,ARNOLD,,,SINGLE,,RIZAL ANTIPOLO CITY,9170000107,7780107,@YAHOO.COM,M,,01/01/1900,Regular,E,01/08/2000,10/06/2010,,,12631.63,,,,,,,0,,,,
21431,IADI,IADI,6720,I,,SALAZAR,RAYMOND,TERRELL,,,SINGLE,MR.,9 9,9170000108,7780108,@YAHOO.COM, ,,01/01/1900,Regular,E,01/08/2000,10/06/2010,,,,,,,,,,0,,,,
4232,IADI,IADI,132266,C,FOWLERCHARLES CORPORATION,,,,,,,,ANTIPOLO CITY MARCOS HIGHWAY,9170000109,7780109,NOEMAIL@ISUZUALABANG.COM@YAHOO.COM, ,,01/01/1900,,B,01/08/2000,08/12/2010,,3040624.3,18402182.47,"IGNACIO, DANICA S.",,,"MALOU, AMPAYA",Government,,0,,,,
62429,IADI,IADI,131773,C,ORRCABRERA CORPORATION,,,,,,,,SAN MARTIN DE PORRES PQUE. CITY,9170000110,7780110,@YAHOO.COM, ,,01/01/1900,,E,01/08/2000,10/06/2010,,,,,,,JUNALYN LUMBAO,"Wholesale & Retail, Trading",,0,,,,
48791,IADI,IADI,2016,I,,IRWIN,WARE,PRUITT,,,SINGLE, ,STA. ROSA LAGUNA,9170000111,7780111,@YAHOO.COM,M,,01/01/1900,Regular,E,01/08/2000,10/06/2010,,873000,3500,"MICHAEL DENNIS, ANGELO N",,,,,,0,,,,
4234,IADI,IADI,41417,C,CISNEROSROLLINS CORPORATION,,,,,,,,IRENEVILLE 2 PARANAQUE CITY,9170000112,7780112,@YAHOO.COM, ,,01/01/1900,,E,01/08/2000,30/07/2010,,4400623.6,4431550.21,"OMBAO, LAILANY CADAG",,,MR. VICTOR CABINTOY,MANUFACTURING INDUSTRY,01/10/2011,0,,,,
21432,IADI,IADI,141820,I,,COLON,LOZANO,VELEZ,,JM,SINGLE,MR.,NULL,9170000113,7780113,@YAHOO.COM,M,,01/01/1900,Regular,E,01/08/2000,28/06/2010,,5500,,"FAMILARA, REAH DUMBRIGUE",,,,,,0,,,,
41942,IADI,IADI,141821,I,,PECK,CURTIS,STRONG,,,SINGLE,MRS.,MOONWALK PARANAQUE CITY,9170000114,7780114,@YAHOO.COM,F,,01/01/1900,Regular,E,01/08/2000,11/06/2010,,952337.5,202743.5,"PATACSIL, DARWIN V",,,,,,0,,,,
21433,IADI,IADI,138650,I,,MURPHY,RANDALL,DALTON,,,MARRIED,MRS.,MUNTINLUPA 9,9170000115,7780115,@YAHOO.COM,M,,01/01/1900,Regular,E,01/08/2000,26/07/2010,,1102590.6,606617.6,"VERGARA, LUCY T",,,,,,0,,,,
21434,IADI,IADI,141822,I,,MENDEZ,GRIMES,NUNEZ,,XTIAN,MARRIED,MR.,"FILINVEST CORPORATE CITY ALABANG, MUNTINLUPA CITY",9170000116,7780116,@YAHOO.COM,M,,01/01/1900,Regular,E,01/08/2000,11/06/2010,,1151801.22,1234991.4,"LAWAS, SHARMIE TORRES",,,,,,0,,,,
48792,IADI,IADI,141823,I,,TANNER,ZAMORA,MEADOWS,,,MARRIED,MR.,NULL,9170000117,7780117,@YAHOO.COM,M,,01/01/1900,Regular,E,01/08/2000,28/06/2010,,1100209,1134709,"ALVIAR, JR., RUBEN GUERRA",,,,,,0,,,,
21435,IADI,IADI,53994,I,,FLETCHER,WATKINS,MONTES,,,SINGLE,MRS.,"SAN ISIDRO CAINTA, RIZAL",9170000118,7780118,@YAHOO.COM, ,,01/01/1900,Regular,E,01/08/2000,11/06/2010,,5023,5583,,,,,,,0,,,,
4235,IADI,IADI,,C,HUFFMANSERRANO CORPORATION,,,,,,,,"PORT AREA, MANILA ESL BLDG., BONIFACIO DRIVE ANDA CIRCLE,",9170000119,7780119,NOEMAIL@YAHOO.COM@YAHOO.COM, ,,01/01/1900,,E,01/08/2000,16/06/2010,,1144323.6,66908.6,"OMBAO, LAILANY CADAG",,,RHETT VIVO,Education,06/11/2010,0,,,,
4236,IADI,IADI,,C,HAMILTONFIELDS CORPORATION,,,,,,,,9 MAKATI CITY,9170000120,7780120,@YAHOO.COM, ,,01/01/1900,,E,01/08/2000,28/06/2010,,47773.5,48773.5,,,,WALDO DARVIN,Others,,0,,,,
21436,IADI,IADI,94394,I,,CHERRY,MEYERS,MORGAN,,,SINGLE,MR.,9 9,9170000121,7780121,@YAHOO.COM, ,,01/01/1900,Regular,E,01/08/2000,15/06/2010,,1162.8,1162.8,,,,,,,0,,,,
21437,IADI,IADI,141824,I,,ERICKSON,ESTRADA,DUKE,,,MARRIED,,NULL,9170000122,7780122,@YAHOO.COM,M,,01/01/1900,Regular,E,01/08/2000,15/06/2010,,30192.1,29823.97,,,,,,,0,,,,
17163,IADI,IADI,117476,I,,CARPENTER,REED,RYAN,,,SINGLE,MR.,NULL,9170000123,7780123,@YAHOO.COM,M,,01/01/1900,Regular,E,01/10/2000,16/12/2008,,38826.1,34806.55,,,,,,,0,,,,
17164,IADI,IADI,48432,I,,NEWMAN,MOONEY,BLANKENSHIP,,,,,"SAN ANDRES (POB.) CAINTA, RIZAL",9170000124,7780124,@YAHOO.COM,M,,01/01/1900,,E,1/13/00,16/12/2005,,,,,,,,,,0,,,,
2640,IADI,IADI,,C,LYNCHDOYLE CORPORATION,,,,,,,,BALONG-BATO SAN JUAN,9170000125,7780125,@YAHOO.COM, ,,01/01/1900,,E,1/13/00,16/12/2005,,,,,,,,Others,,0,,,,
2641,IADI,IADI,,C,FRAZIERBAUER CORPORATION,,,,,,,,NULL,9170000126,7780126,NOEMAIL@YAHOO.COM@YAHOO.COM, ,,01/01/1900,,E,01/11/2000,09/10/2007,,75601.22,161667.12,,,,JOVENCIO PETALVER             ,Others,,0,,,,
41021,IADI,IADI,92260,I,,SALINAS,MOLINA,BOWERS,,,SINGLE,MR.,NULL,9170000127,7780127,@YAHOO.COM,M,,01/01/1900,Regular,E,01/10/2000,18/12/2008,,1247,4016,,,,,,,0,,,,
17165,IADI,IADI,141835,I,,DIXON,WHEELER,LONG,,,SINGLE,MS.,NULL,9170000128,7780128,@YAHOO.COM,F,,01/01/1900,Regular,E,01/10/2000,13/02/2008,,60547.69,53177.7,,,,,,,0,,,,
47776,IADI,IADI,141836,I,,WOLFE,BRENNAN,BROCK,,,,MR.,NULL,9170000129,7780129,@YAHOO.COM,M,,01/01/1900,,E,1/13/00,16/12/2005,,,,,,,,,,0,,,,
41022,IADI,IADI,141837,I,,MYERS,BROWNING,SHARP,,,SINGLE,MR.,MAYBUNGA PASIG CITY,9170000130,7780130,NOEMAIL@ISUZU.COM@YAHOO.COM,M,,01/01/1900,Regular,D,01/10/2000,08/09/2008,,61226.91,684436.05,,,,,,10/05/2016,0,,,,
17166,IADI,IADI,15137,I,,JACKSON,HUFFMAN,BURNETT,,,,,NULL,9170000131,7780131,@YAHOO.COM,F,,01/01/1900,,E,1/13/00,16/12/2005,,,,,,,,,,0,,,,
17168,IADI,IADI,141838,I,,HERNANDEZ,WALTER,HENDRICKS,,,SINGLE,MR.,NULL,9170000132,7780132,@YAHOO.COM,M,,01/01/1900,Regular,E,01/11/2000,22/12/2007,,173796.03,234045.79,,,,,,,0,,,,
41023,IADI,IADI,141839,I,,BARNETT,SOTO,BAILEY,,,SINGLE,,ORTIGAS PASIG CITY,9170000133,7780133,@YAHOO.COM,M,,01/01/1900,Regular,E,01/11/2000,13/11/2007,,54083.68,59630.18,,,,,,,0,,,,
17169,IADI,IADI,141840,I,,MCCLAIN,CARROLL,CHANG,,,SINGLE,MR.,9 MAKATI CITY,9170000134,7780134,NOEMAIL@YAHOO.COM@YAHOO.COM,M,,01/01/1900,Regular,E,01/10/2000,03/04/2008,,117688.77,143834.07,,,,,,,0,,,,
17170,IADI,IADI,141841,I,,MCDANIEL,DENNIS,MARTINEZ,,,SINGLE,MR.,FORT BONIFACIO MAKATI CITY,9170000135,7780135,@YAHOO.COM,M,,01/01/1900,Regular,E,01/10/2000,04/07/2008,,1346,210340,,,,,,,0,,,,
41024,IADI,IADI,105773,I,,MACK,STOUT,CHUNG,,,,MR.,NULL,9170000136,7780136,@YAHOO.COM,M,,01/01/1900,,E,1/13/00,19/12/2005,,,,,,,,,,0,,,,
17171,IADI,IADI,3914,I,,DELACRUZ,HURST,HUBER,,,SINGLE,MS.,NULL,9170000137,7780137,@YAHOO.COM,F,,01/01/1900,Regular,E,01/10/2000,22/04/2008,,17962.51,35376.84,,,,,,,0,,,,
17172,IADI,IADI,141842,I,,MIDDLETON,HURLEY,GARDNER,,,,,"9 ORTIGAS CENTER, PASIG CITY",9170000138,7780138,@YAHOO.COM,M,,01/01/1900,,E,1/13/00,20/12/2005,,,,,,,,,,0,,,,
17173,IADI,IADI,141843,I,,SALAZAR,RANGEL,MASSEY,,,,MR.,"BUROL DASMARINAS, CAVITE",9170000139,7780139,@YAHOO.COM,M,,01/01/1900,,E,1/13/00,20/12/2005,,,,,,,,,,0,,,,
17174,IADI,IADI,70336,I,,RICHMOND,ROBINSON,JACOBSON,,,,,MAKATI CITY DLA ROSA LEGASPI VILLAGE,9170000140,7780140,@YAHOO.COM,M,,01/01/1900,Regular,E,01/04/2000,15/10/2014,,6402.05,15456.35,,,,,,,0,,,,
41025,IADI,IADI,34009,I,,DENNIS,RODRIGUEZ,MCKEE,,,,,BO. UGONG PASIG CITY,9170000141,7780141,@YAHOO.COM,M,,01/01/1900,,E,1/13/00,21/12/2005,,,2677.5,,,,,,,0,,,,
47777,IADI,IADI,129674,I,,FLOYD,MAYNARD,BURNS,,,,MR.,LAGUNA PACITA COMPLEX,9170000142,7780142,@YAHOO.COM,M,,01/01/1900,,E,1/13/00,21/12/2005,,,,,,,,,,0,,,,
17175,IADI,IADI,118709,I,,COOLEY,OROZCO,KRAMER,,,,MR.,MANRESA QUEZON CITY,9170000143,7780143,@YAHOO.COM,M,,01/01/1900,,E,1/13/00,21/12/2005,,,,,,,,,,0,,,,
47778,IADI,IADI,51373,I,,BROCK,GORDON,MULLEN,,,,,9 IMUS CAVITE,9170000144,7780144,@YAHOO.COM,M,,01/01/1900,,E,1/13/00,21/12/2005,,,,,,,,,,0,,,,
41026,IADI,IADI,141844,I,,KOCH,BARBER,PIERCE,,,SINGLE,MR.,ADDITION HILLS SAN JUAN,9170000145,7780145,@YAHOO.COM,M,,01/01/1900,Regular,E,01/09/2000,15/10/2009,,70575.91,85425.9,,,,,,,0,,,,
47779,IADI,IADI,141845,I,,RIGGS,MCCALL,JIMENEZ,,,,MR.,NULL,9170000146,7780146,@YAHOO.COM,M,,01/01/1900,,E,1/13/00,21/12/2005,,,10208.43,,,,,,,0,,,,
2642,IADI,IADI,132181,C,BAKERMERCADO CORPORATION,,,,,,,,NULL,9170000147,7780147,@YAHOO.COM, ,,01/01/1900,,E,1/13/00,21/12/2005,,,,,,,SENEN SERNA                   ,Others,,0,,,,
2643,IADI,IADI,4865,C,MULLINSRICHARDS CORPORATION,,,,,,,,NULL,9170000148,7780148,@YAHOO.COM, ,,01/01/1900,,E,1/13/00,21/12/2005,,,,,,,SENEN SERNA                   ,Others,,0,,,,
17176,IADI,IADI,141846,I,,BERG,STRICKLAND,VALENCIA,,,SINGLE,MR.,MOONWALK PARANAQUE CITY,9170000149,7780149,NOEMAIL@ISUZUPASIG.COM@YAHOO.COM,M,,01/01/1900,Regular,E,01/11/2000,15/10/2007,,27930.22,61019.2,,,,,,,0,,,,
17177,IADI,IADI,141847,I,,SHAFFER,BRANCH,AVILA,,,MARRIED,MR.,NULL,9170000150,7780150,@YAHOO.COM,M,,01/01/1900,Regular,E,01/11/2000,18/10/2007,,237834.1,262591.86,,,,,,,0,,,,
17178,IADI,IADI,111243,I,,CONRAD,SCHWARTZ,HEBERT,,,,MS.,NULL,9170000151,7780151,@YAHOO.COM,F,,01/01/1900,,E,1/13/00,21/12/2005,,,642515,,,,,,,0,,,,
2644,IADI,IADI,,C,BANKSKEY CORPORATION,,,,,,,,"PARANAQUE CITY E. RODRIGUEZ AVE., MOONWALK",9170000152,7780152,@YAHOO.COM, ,,01/01/1900,,E,1/13/00,21/12/2005,,,89000,,,,,Others,,0,,,,
41027,IADI,IADI,88284,I,,MATA,FOLEY,HUGHES,,,SINGLE,MS.,NOVALICHES QUEZON CITY,9170000153,7780153,@YAHOO.COM,F,,01/01/1900,Regular,E,1/13/00,22/12/2005,,,,,,,,,,0,,,,
47780,IADI,IADI,141848,I,,WHITE,MEJIA,MCKENZIE,,,,,NULL,9170000154,7780154,@YAHOO.COM,M,,01/01/1900,,E,01/11/2000,20/12/2007,,5621.16,20800.96,,,,,,,0,,,,
17179,IADI,IADI,141849,I,,PARSONS,HENSLEY,WOODWARD,,,,,"CAVITE CITY. PIELLA, DASMARINAS,",9170000155,7780155,@YAHOO.COM,M,,01/01/1900,,E,1/13/00,22/12/2005,,,,,,,,,,0,,,,
41028,IADI,IADI,141850,I,,CHOI,SANCHEZ,BOND,,,MARRIED,MR.,106 AMORSOLO ST. LEGASPI VILL. MAKATI CITY,9170000156,7780156,@YAHOO.COM,M,,01/01/1900,Regular,E,01/11/2000,17/12/2007,,17744.4,56419.98,,,,,,,0,,,,
17180,IADI,IADI,141851,I,,HALEY,BROWN,CURRY,,,SINGLE,MR.,ERMITA CPO MANILA,9170000157,7780157,NOEMAIL@YAHOO.COM@YAHOO.COM,M,,01/01/1900,Regular,E,01/10/2000,12/03/2008,,15377.51,97988.33,,,,,,6/13/18,0,,,,
17181,IADI,IADI,141852,I,,MOON,FERGUSON,BOONE,,,,,NULL,9170000158,7780158,@YAHOO.COM,M,,01/01/1900,Regular,E,1/13/00,23/12/2005,,,,,,,,,9/19/17,0,,,,
17182,IADI,IADI,141853,I,,HICKS,DANIELS,VELAZQUEZ,,,SINGLE,MR.,QUEZON CITY PROJECT 6,9170000159,7780159,NOEMAIL@YAHOO.COM@YAHOO.COM,M,,01/01/1900,Regular,D,01/10/2000,12/11/2008,,56393.09,83763.09,,,,,,4/17/17,0,,,,
17183,IADI,IADI,114829,I,,HORN,DAVIES,JAMES,,,SINGLE,MR.,NULL,9170000160,7780160,@YAHOO.COM,M,,01/01/1900,Regular,E,01/10/2000,31/05/2008,,53388.9,15273.1,,,,,,,0,,,,
48793,IADI,IADI,141854,I,,MAYS,WALLER,NIXON,,,MARRIED,MR.,MANILA ERMITA MANILA,9170000161,7780161,@YAHOO.COM,M,,01/01/1900,Regular,E,01/08/2000,29/06/2010,,1395500,374125,"ARELLANO, MELODY L",,,,,,0,,,,
134906,IADI,IADI,141855,I,,CHARLES,ORR,CAMPBELL,,REN,MARRIED,MR.,BAGUMBAYAN QUEZON CITY,9170000162,7780162,@YAHOO.COM,M,,01/01/1900,Regular,E,01/05/2000,07/06/2013,,794090,784300,"ALFONSO, EMELIA S",,,,,06/05/2013,0,,,,
148020,IADI,IADI,141856,I,,WIGGINS,BRUCE,MOSES,,,MARRIED,MS.,NULL,9170000163,7780163,@YAHOO.COM,F,,01/01/1900,Regular,C,01/03/2000,15/12/2015,,1252880.7,72400.7,"VELASCO, VERICH ",,,,,11/08/2016,0,,,,
161125,IADI,IADI,98829,I,,GARDNER,LEWIS,COOPER,,,SINGLE,,LEGASPI MAKATI CITY,9170000164,7780164,annag@gmail.com@YAHOO.COM,F,,01/01/1900,Regular,E,01/01/2000,17/08/2017,,1065239,161089,"TEJADA, ANNE GLACE D",,,,,8/17/17,0,,,,
161130,IADI,IADI,,C,MEDINADECKER CORPORATION,,,,,,,,BARANGAY 81 MANILA,9170000165,7780165,NYTEARMOUR2K8@YAHOO.COM@YAHOO.COM, ,,01/01/1900,,E,01/01/2000,27/07/2017,,1492543.5,348400.5,"MANALO, ROWELYN G",,,,Construction,7/14/17,0,,,,
161132,IADI,IADI,141857,I,,JACKSON,GALLEGOS,SHIELDS,,,MARRIED,,NULL,9170000166,7780166,@YAHOO.COM,F,,01/01/1900,Regular,D,01/01/2000,27/07/2017,,1307263,45583,"FOS, ELVIE H",,,,,11/28/17,0,,,,
161138,IADI,IADI,141858,I,,ANTHONY,BARNETT,#N/A,,,MARRIED,,"METRO MANILA SAN ANDRES, MALATE, MANILA",9170000167,7780167,NOEMAIL@YAHOO.COM@YAHOO.COM,F,,01/01/1900,Regular,C,01/01/2000,15/07/2017,,13036,13036,,,,SARAH,,,0,,,,
161139,IADI,IADI,141859,I,,GRANT,HARRISON,COSTA,JR.,,MARRIED,,LEGASPI VILLAGE MAKATI CITY,9170000168,7780168,priscoibias@gmail.com@YAHOO.COM,M,,01/01/1900,Regular,E,01/01/2000,31/07/2017,,1488276,307486,"SANTOS, AISON JOHEMELLE ",,,,,10/10/2017,1,Isuzu,ACC-237973,,
161144,IADI,IADI,44067,I,,FERNANDEZ,HARRISON,RUSSELL,,,MARRIED,MR.,POBLACION MAKATI CITY,9170000169,7780169,@YAHOO.COM,M,,01/01/1900,Regular,E,01/01/2000,21/07/2017,,10119,5724,,,,,,7/15/17,0,,,,
161145,IADI,IADI,141860,I,,FREDERICK,JOHNSTON,KLINE,JR.,,MARRIED,MR.,BARANGAY 1 PASAY CITY,9170000170,7780170,@YAHOO.COM,M,,01/01/1900,Regular,E,01/01/2000,15/07/2017,,148,148,,,,,,,0,,,,
161149,IADI,IADI,141861,I,,CARLSON,BERNARD,MORSE,,,MARRIED,,AYALA AVENUE MAKATI CITY,9170000171,7780171,@YAHOO.COM,M,,01/01/1900,Regular,C,01/01/2000,24/07/2017,,1538471,1540781,"MARBELLA, MARIA CRISTY B",,,,,08/07/2017,0,,,,
161150,IADI,IADI,141862,I,,GALLAGHER,ASHLEY,MONROE,,,MARRIED,MRS.,NULL,9170000172,7780172,@YAHOO.COM,F,,01/01/1900,Regular,C,01/01/2000,10/08/2017,,3664.5,7664.5,,,,,,,0,,,,
161151,IADI,IADI,141863,I,,MCNEIL,RAYMOND,RAY,,,MARRIED,,ANTIPOLO CITY ANTIPOLO CITY,9170000173,7780173,@YAHOO.COM,F,,01/01/1900,Regular,D,01/01/2000,18/07/2017,,1494775.25,1486710,"TESALONA, ELAINE RICCI A",,,,,10/16/17,1,Isuzu,ACC-232805,,
161155,IADI,IADI,141864,I,,GRIFFIN,BONILLA,MILLS,,,MARRIED,,BASA AIRBASE PAMPANGA BASA AIRBASE PAMPANGA,9170000174,7780174,@YAHOO.COM,F,,01/01/1900,Regular,E,01/01/2000,17/07/2017,,,,"YANGUAS, KRISTINE SANDRA L",,,,,7/17/17,0,,,,
161158,IADI,IADI,141865,I,,HARMON,FOWLER,ARIAS,,YURI,SINGLE,,CUBAO QUEZON CITY,9170000175,7780175,YURI.GAGARIN@YAHOO.COM@YAHOO.COM,M,,01/01/1900,Regular,E,01/01/2000,26/07/2017,,1388500,,"IGNACIO, DANICA S.",,,,,7/17/17,0,,,,
148031,IADI,IADI,141882,I,,LEE,WEBSTER,ROWLAND,,,MARRIED,,PAGSANJAN LAGUNA PAGSANJAN LAGUNA,9170000176,7780176,@YAHOO.COM,M,,01/01/1900,Regular,E,01/03/2000,12/12/2015,,1824,1824,,,,,,,0,,,,
148032,IADI,IADI,141883,I,,REILLY,CUNNINGHAM,MICHAEL,,,SINGLE,,NULL,9170000177,7780177,@YAHOO.COM,F,,01/01/1900,Regular,E,01/03/2000,12/12/2015,,,,"MANALO, ROWELYN G",,,,,12/12/2015,0,,,,
148033,IADI,IADI,141884,I,,HARRINGTON,SHERMAN,FORD,,,MARRIED,MS.,NULL,9170000178,7780178,Jaypacs_Trading@yahoo.com@YAHOO.COM,F,,01/01/1900,Regular,E,01/03/2000,12/12/2015,,,,"BLANCADA, JOY ",,,,,12/12/2015,0,,,,
148035,IADI,IADI,88547,I,,FARLEY,MORA,GALVAN,,,MARRIED,MR.,NULL,9170000179,7780179,@YAHOO.COM,M,,01/01/1900,Regular,E,01/03/2000,14/12/2015,,1259098,600000,"VELASCO, VERICH ",,,,,12/12/2015,0,,,,
148041,IADI,IADI,,C,MORALESVELASQUEZ CORPORATION,,,,,,,,STA ANA MANILA STA ANA MANILA,9170000180,7780180,@YAHOO.COM, ,,01/01/1900,,B,01/03/2000,16/12/2015,,1458733.1,365983.1,"ALFONSO, EMELIA S",,,,"AGRICULTURE, HUNTING & FORESTRY",2/28/17,0,,,,
148045,IADI,IADI,115477,I,,WHITEHEAD,ZUNIGA,DODSON,,,MARRIED,MR.,"SAN VICENTE SAN PEDRO, LAGUNA",9170000181,7780181,@YAHOO.COM,M,,01/01/1900,Regular,E,01/02/2000,12/02/2016,,2636,2636,,,,,,,0,,,,
148056,IADI,IADI,141885,I,,RICHMOND,MCCANN,KELLER,,,MARRIED,,METRO MANILA TAGUIG,9170000182,7780182,@YAHOO.COM,F,,01/01/1900,Regular,E,01/03/2000,14/12/2015,,,,"DE CASTRO, SHERRY ",,,,,12/14/15,0,,,,
148060,IADI,IADI,141886,I,,HAWKINS,FLOYD,HINTON,,,MARRIED,,MAKATI CITY MAKATI CITY,9170000183,7780183,GERMALOU_15@YAHOO.COM@YAHOO.COM,F,,01/01/1900,Regular,C,01/03/2000,16/12/2015,,1638238,1647850,"AGCAOILI, MARJORIE A",,,,,06/10/2017,1,Isuzu,ACC-102003,,
148062,IADI,IADI,141887,I,,WHITE,HORN,ARROYO,,,SINGLE,,NULL,9170000184,7780184,@YAHOO.COM,M,,01/01/1900,Regular,E,01/03/2000,18/12/2015,,1403775,304485,"ESPIEL, LEXRICK S",,,,,5/24/17,1,Isuzu,ACC-102330,,
148064,IADI,IADI,141888,I,,HOLT,OWENS,POTTS,,,MARRIED,,"MAYAMOT ANTIPOLO CITY, RIZAL",9170000185,7780185,BELMER22@YAHOO.COM@YAHOO.COM,M,,01/01/1900,Regular,E,01/03/2000,18/12/2015,,1239615,1230725,"VICENTE, JONALYN B",,,,,4/24/17,1,Isuzu,ACC-102007,,
148065,IADI,IADI,141889,I,,ARIAS,PRATT,HOUSTON,,,MARRIED,,NULL,9170000186,7780186,@YAHOO.COM,F,,01/01/1900,Regular,C,01/03/2000,18/12/2015,,1396082,1495917.93,"DE CASTRO, SHERRY ",,,,,8/24/16,0,,,,
148066,IADI,IADI,141890,I,,ORTEGA,LOVE,MATA,,,MARRIED,,MUNTINLUPA CITY AYALA ALABANG,9170000187,7780187,@YAHOO.COM,F,,01/01/1900,Regular,E,01/02/2000,23/01/2016,,850,850,"TESALONA, ELAINE RICCI A",,,,,12/14/15,0,,,,
148067,IADI,IADI,99990,I,,FORD,CHRISTIAN,THOMAS,,,MARRIED,MRS.,MALAMIG MANDALUYONG CITY,9170000188,7780188,@YAHOO.COM,F,,01/01/1900,Regular,E,01/03/2000,14/12/2015,,936,936,,,,,,,0,,,,
148073,IADI,IADI,141891,I,,BOOTH,BLANKENSHIP,DUKE,,,MARRIED,,"MANDALUYONG CITY SHAW BLVD., COR. PILAR ST.",9170000189,7780189,@YAHOO.COM,M,,01/01/1900,Regular,E,01/02/2000,11/04/2016,,7449,7449,"MARBELLA, MARIA CRISTY B",,,,,12/14/15,0,,,,
148076,IADI,IADI,57274,C,MORALESVELASQUEZ CORPORATION,,,,,,,,"MANDALUYONG CITY SHAW BLVD., COR. PILAR ST.",9170000190,7780190,JSBEDANO@YAHOO.COM@YAHOO.COM, ,,01/01/1900,,E,01/02/2000,29/02/2016,,831678,4530,"ESPIEL, LEXRICK S",,,,Media & Marketing,05/11/2017,0,,,,
148079,IADI,IADI,141892,I,,GLENN,MCLAUGHLIN,ARIAS,,,MARRIED,,"MANDALUYONG CITY SHAW BLVD., COR. PILAR ST.",9170000191,7780191,@YAHOO.COM,M,,01/01/1900,Regular,E,01/03/2000,15/12/2015,,,,"VALERA, JEN ",,,,,12/15/15,0,,,,
148080,IADI,IADI,141893,I,,PATTERSON,PETERSON,VAZQUEZ,,,MARRIED,MR.,"MAKATI CITY C. DITA ST., SAN ANTONIO VILL.",9170000192,7780192,MEDISTAR11@YAHOO.COM.PH@YAHOO.COM,M,,01/01/1900,Regular,A,01/03/2000,18/12/2015,,1571759.8,940638.71,"CAMERINO, ABIGAIL FLORENTINO",,,"LAGAMAYO, PEDRO DANILO",,4/20/17,0,,,,
